x,y,z,vx,vy,vz
-5.44811e+11,-5.94584e+11,1.46542e+10,9467.71,-8252.76,-177.578
0,0,0,0,0,0
-1.45271e+11,-3.13647e+10,-9.13399e+06,6115.39,-29215.3,4.44717
-5.44337e+11,-5.94996e+11,1.46454e+10,9474.59,-8245.24,-177.763
0,0,0,0,0,0
-1.44958e+11,-3.28239e+10,-8.9111e+06,6408.63,-29150.5,4.46822
-5.43863e+11,-5.95408e+11,1.46365e+10,9481.47,-8237.71,-177.948
0,0,0,0,0,0
-1.4463e+11,-3.42798e+10,-8.68717e+06,6701.17,-29082.8,4.48884
-5.43389e+11,-5.9582e+11,1.46276e+10,9488.35,-8230.17,-178.133
0,0,0,0,0,0
-1.44288e+11,-3.57322e+10,-8.46222e+06,6992.97,-29012.2,4.509
-5.42915e+11,-5.96231e+11,1.46186e+10,9495.22,-8222.64,-178.318
0,0,0,0,0,0
-1.43931e+11,-3.7181e+10,-8.23627e+06,7284.02,-28938.7,4.52872
-5.4244e+11,-5.96642e+11,1.46097e+10,9502.08,-8215.09,-178.503
0,0,0,0,0,0
-1.43559e+11,-3.86261e+10,-8.00935e+06,7574.27,-28862.2,4.54799
-5.41964e+11,-5.97053e+11,1.46008e+10,9508.94,-8207.54,-178.688
0,0,0,0,0,0
-1.43173e+11,-4.00672e+10,-7.78147e+06,7863.71,-28782.9,4.5668
-5.41489e+11,-5.97463e+11,1.45919e+10,9515.8,-8199.98,-178.872
0,0,0,0,0,0
-1.42773e+11,-4.15044e+10,-7.55267e+06,8152.29,-28700.6,4.58516
-5.41013e+11,-5.97873e+11,1.45829e+10,9522.64,-8192.42,-179.057
0,0,0,0,0,0
-1.42358e+11,-4.29373e+10,-7.32295e+06,8440,-28615.5,4.60306
-5.40537e+11,-5.98282e+11,1.4574e+10,9529.49,-8184.86,-179.241
0,0,0,0,0,0
-1.41929e+11,-4.43659e+10,-7.09236e+06,8726.81,-28527.5,4.62051
-5.4006e+11,-5.98691e+11,1.4565e+10,9536.32,-8177.28,-179.426
0,0,0,0,0,0
-1.41486e+11,-4.579e+10,-6.8609e+06,9012.68,-28436.7,4.63749
-5.39583e+11,-5.991e+11,1.4556e+10,9543.15,-8169.71,-179.61
0,0,0,0,0,0
-1.41028e+11,-4.72096e+10,-6.62861e+06,9297.59,-28343,4.65401
-5.39106e+11,-5.99508e+11,1.4547e+10,9549.98,-8162.12,-179.794
0,0,0,0,0,0
-1.40556e+11,-4.86243e+10,-6.3955e+06,9581.51,-28246.4,4.67007
-5.38628e+11,-5.99916e+11,1.4538e+10,9556.8,-8154.53,-179.978
0,0,0,0,0,0
-1.4007e+11,-5.00342e+10,-6.1616e+06,9864.41,-28147.1,4.68567
-5.3815e+11,-6.00324e+11,1.4529e+10,9563.61,-8146.94,-180.162
0,0,0,0,0,0
-1.39569e+11,-5.1439e+10,-5.92694e+06,10146.3,-28044.9,4.7008
-5.37672e+11,-6.00731e+11,1.452e+10,9570.42,-8139.34,-180.346
0,0,0,0,0,0
-1.39055e+11,-5.28387e+10,-5.69152e+06,10427.1,-27939.9,4.71546
-5.37193e+11,-6.01138e+11,1.4511e+10,9577.22,-8131.73,-180.53
0,0,0,0,0,0
-1.38527e+11,-5.4233e+10,-5.45539e+06,10706.7,-27832.1,4.72965
-5.36714e+11,-6.01544e+11,1.4502e+10,9584.02,-8124.12,-180.713
0,0,0,0,0,0
-1.37984e+11,-5.56219e+10,-5.21856e+06,10985.3,-27721.5,4.74337
-5.36234e+11,-6.0195e+11,1.44929e+10,9590.81,-8116.5,-180.897
0,0,0,0,0,0
-1.37428e+11,-5.70052e+10,-4.98105e+06,11262.7,-27608.1,4.75662
-5.35755e+11,-6.02356e+11,1.44839e+10,9597.6,-8108.88,-181.08
0,0,0,0,0,0
-1.36858e+11,-5.83827e+10,-4.7429e+06,11538.9,-27492,4.7694
-5.35275e+11,-6.02761e+11,1.44748e+10,9604.38,-8101.25,-181.264
0,0,0,0,0,0
-1.36274e+11,-5.97544e+10,-4.50411e+06,11813.9,-27373.1,4.7817
-5.34794e+11,-6.03166e+11,1.44657e+10,9611.15,-8093.61,-181.447
0,0,0,0,0,0
-1.35677e+11,-6.112e+10,-4.26473e+06,12087.7,-27251.5,4.79353
-5.34314e+11,-6.0357e+11,1.44567e+10,9617.92,-8085.97,-181.63
0,0,0,0,0,0
-1.35065e+11,-6.24795e+10,-4.02476e+06,12360.2,-27127.2,4.80488
-5.33833e+11,-6.03974e+11,1.44476e+10,9624.68,-8078.33,-181.813
0,0,0,0,0,0
-1.34441e+11,-6.38327e+10,-3.78424e+06,12631.4,-27000.2,4.81575
-5.33351e+11,-6.04378e+11,1.44385e+10,9631.44,-8070.68,-181.996
0,0,0,0,0,0
-1.33802e+11,-6.51795e+10,-3.54319e+06,12901.3,-26870.4,4.82614
-5.32869e+11,-6.04781e+11,1.44294e+10,9638.19,-8063.02,-182.179
0,0,0,0,0,0
-1.33151e+11,-6.65198e+10,-3.30162e+06,13169.8,-26738,4.83606
-5.32387e+11,-6.05184e+11,1.44203e+10,9644.94,-8055.36,-182.361
0,0,0,0,0,0
-1.32485e+11,-6.78533e+10,-3.05958e+06,13437,-26602.9,4.84549
-5.31905e+11,-6.05587e+11,1.44111e+10,9651.68,-8047.69,-182.544
0,0,0,0,0,0
-1.31807e+11,-6.91801e+10,-2.81708e+06,13702.8,-26465.2,4.85444
-5.31422e+11,-6.05989e+11,1.4402e+10,9658.41,-8040.02,-182.726
0,0,0,0,0,0
-1.31115e+11,-7.04999e+10,-2.57414e+06,13967.1,-26324.8,4.86291
-5.30939e+11,-6.06391e+11,1.43929e+10,9665.14,-8032.34,-182.909
0,0,0,0,0,0
-1.3041e+11,-7.18126e+10,-2.33078e+06,14230,-26181.8,4.87089
-5.30456e+11,-6.06792e+11,1.43837e+10,9671.86,-8024.65,-183.091
0,0,0,0,0,0
-1.29692e+11,-7.3118e+10,-2.08705e+06,14491.4,-26036.2,4.87839
-5.29972e+11,-6.07193e+11,1.43746e+10,9678.58,-8016.96,-183.273
0,0,0,0,0,0
-1.28961e+11,-7.44162e+10,-1.84295e+06,14751.4,-25888,4.8854
-5.29488e+11,-6.07594e+11,1.43654e+10,9685.29,-8009.27,-183.455
0,0,0,0,0,0
-1.28217e+11,-7.57069e+10,-1.59851e+06,15009.8,-25737.2,4.89193
-5.29003e+11,-6.07994e+11,1.43562e+10,9692,-8001.57,-183.637
0,0,0,0,0,0
-1.2746e+11,-7.69899e+10,-1.35375e+06,15266.6,-25583.9,4.89797
-5.28519e+11,-6.08394e+11,1.4347e+10,9698.7,-7993.86,-183.819
0,0,0,0,0,0
-1.2669e+11,-7.82652e+10,-1.10871e+06,15521.9,-25428,4.90353
-5.28033e+11,-6.08794e+11,1.43378e+10,9705.39,-7986.15,-184.001
0,0,0,0,0,0
-1.25908e+11,-7.95327e+10,-863400,15775.6,-25269.6,4.9086
-5.27548e+11,-6.09193e+11,1.43286e+10,9712.08,-7978.43,-184.183
0,0,0,0,0,0
-1.25113e+11,-8.07922e+10,-617849,16027.6,-25108.7,4.91317
-5.27062e+11,-6.09592e+11,1.43194e+10,9718.77,-7970.71,-184.364
0,0,0,0,0,0
-1.24305e+11,-8.20436e+10,-372082,16278,-24945.3,4.91726
-5.26576e+11,-6.0999e+11,1.43102e+10,9725.44,-7962.98,-184.545
0,0,0,0,0,0
-1.23485e+11,-8.32867e+10,-126123,16526.8,-24779.4,4.92086
-5.2609e+11,-6.10388e+11,1.4301e+10,9732.11,-7955.24,-184.727
0,0,0,0,0,0
-1.22652e+11,-8.45215e+10,120004,16773.8,-24611,4.92398
-5.25603e+11,-6.10785e+11,1.42917e+10,9738.78,-7947.5,-184.908
0,0,0,0,0,0
-1.21807e+11,-8.57478e+10,366275,17019.1,-24440.2,4.9266
-5.25116e+11,-6.11183e+11,1.42825e+10,9745.44,-7939.76,-185.089
0,0,0,0,0,0
-1.2095e+11,-8.69655e+10,612664,17262.7,-24267,4.92873
-5.24628e+11,-6.11579e+11,1.42732e+10,9752.09,-7932.01,-185.27
0,0,0,0,0,0
-1.20081e+11,-8.81745e+10,859147,17504.5,-24091.3,4.93037
-5.24141e+11,-6.11976e+11,1.42639e+10,9758.74,-7924.25,-185.451
0,0,0,0,0,0
-1.192e+11,-8.93747e+10,1.1057e+06,17744.5,-23913.3,4.93151
-5.23653e+11,-6.12372e+11,1.42547e+10,9765.38,-7916.49,-185.632
0,0,0,0,0,0
-1.18307e+11,-9.05659e+10,1.3523e+06,17982.7,-23732.9,4.93217
-5.23164e+11,-6.12767e+11,1.42454e+10,9772.02,-7908.72,-185.813
0,0,0,0,0,0
-1.17402e+11,-9.1748e+10,1.59892e+06,18219,-23550.1,4.93234
-5.22675e+11,-6.13163e+11,1.42361e+10,9778.65,-7900.95,-185.993
0,0,0,0,0,0
-1.16485e+11,-9.29209e+10,1.84553e+06,18453.5,-23365,4.93201
-5.22186e+11,-6.13558e+11,1.42268e+10,9785.28,-7893.17,-186.174
0,0,0,0,0,0
-1.15556e+11,-9.40845e+10,2.09212e+06,18686.1,-23177.6,4.9312
-5.21697e+11,-6.13952e+11,1.42175e+10,9791.9,-7885.39,-186.354
0,0,0,0,0,0
-1.14616e+11,-9.52386e+10,2.33865e+06,18916.8,-22987.9,4.92989
-5.21207e+11,-6.14346e+11,1.42081e+10,9798.51,-7877.6,-186.534
0,0,0,0,0,0
-1.13665e+11,-9.63833e+10,2.58511e+06,19145.5,-22795.9,4.92809
-5.20717e+11,-6.1474e+11,1.41988e+10,9805.12,-7869.8,-186.714
0,0,0,0,0,0
-1.12702e+11,-9.75182e+10,2.83146e+06,19372.3,-22601.7,4.9258
-5.20227e+11,-6.15133e+11,1.41895e+10,9811.72,-7862,-186.894
0,0,0,0,0,0
-1.11727e+11,-9.86434e+10,3.07769e+06,19597.2,-22405.2,4.92302
-5.19736e+11,-6.15526e+11,1.41801e+10,9818.32,-7854.2,-187.074
0,0,0,0,0,0
-1.10742e+11,-9.97587e+10,3.32376e+06,19820,-22206.5,4.91975
-5.19245e+11,-6.15918e+11,1.41708e+10,9824.91,-7846.38,-187.254
0,0,0,0,0,0
-1.09745e+11,-1.00864e+11,3.56966e+06,20040.8,-22005.6,4.91599
-5.18753e+11,-6.16311e+11,1.41614e+10,9831.49,-7838.57,-187.434
0,0,0,0,0,0
-1.08738e+11,-1.01959e+11,3.81536e+06,20259.6,-21802.5,4.91174
-5.18262e+11,-6.16702e+11,1.4152e+10,9838.07,-7830.75,-187.614
0,0,0,0,0,0
-1.07719e+11,-1.03044e+11,4.06084e+06,20476.4,-21597.3,4.90699
-5.17769e+11,-6.17094e+11,1.41426e+10,9844.64,-7822.92,-187.793
0,0,0,0,0,0
-1.0669e+11,-1.04119e+11,4.30606e+06,20691,-21389.9,4.90176
-5.17277e+11,-6.17485e+11,1.41332e+10,9851.21,-7815.09,-187.972
0,0,0,0,0,0
-1.0565e+11,-1.05183e+11,4.55101e+06,20903.6,-21180.4,4.89604
-5.16784e+11,-6.17875e+11,1.41238e+10,9857.77,-7807.25,-188.152
0,0,0,0,0,0
-1.046e+11,-1.06237e+11,4.79567e+06,21114,-20968.9,4.88983
-5.16291e+11,-6.18265e+11,1.41144e+10,9864.33,-7799.4,-188.331
0,0,0,0,0,0
-1.03539e+11,-1.0728e+11,5.04e+06,21322.3,-20755.2,4.88313
-5.15798e+11,-6.18655e+11,1.4105e+10,9870.88,-7791.55,-188.51
0,0,0,0,0,0
-1.02468e+11,-1.08313e+11,5.28398e+06,21528.4,-20539.5,4.87595
-5.15304e+11,-6.19044e+11,1.40956e+10,9877.42,-7783.7,-188.689
0,0,0,0,0,0
-1.01386e+11,-1.09334e+11,5.52759e+06,21732.3,-20321.8,4.86828
-5.1481e+11,-6.19433e+11,1.40861e+10,9883.96,-7775.84,-188.868
0,0,0,0,0,0
-1.00294e+11,-1.10345e+11,5.77081e+06,21934.1,-20102.1,4.86012
-5.14316e+11,-6.19822e+11,1.40767e+10,9890.49,-7767.97,-189.047
0,0,0,0,0,0
-9.91927e+10,-1.11344e+11,6.0136e+06,22133.6,-19880.4,4.85147
-5.13821e+11,-6.2021e+11,1.40672e+10,9897.02,-7760.1,-189.225
0,0,0,0,0,0
-9.80811e+10,-1.12333e+11,6.25595e+06,22330.9,-19656.7,4.84234
-5.13326e+11,-6.20598e+11,1.40578e+10,9903.54,-7752.22,-189.404
0,0,0,0,0,0
-9.69597e+10,-1.1331e+11,6.49784e+06,22525.9,-19431.1,4.83273
-5.12831e+11,-6.20985e+11,1.40483e+10,9910.05,-7744.34,-189.582
0,0,0,0,0,0
-9.58285e+10,-1.14276e+11,6.73923e+06,22718.6,-19203.5,4.82263
-5.12335e+11,-6.21373e+11,1.40388e+10,9916.56,-7736.45,-189.761
0,0,0,0,0,0
-9.46878e+10,-1.1523e+11,6.9801e+06,22909.1,-18974.1,4.81205
-5.11839e+11,-6.21759e+11,1.40293e+10,9923.06,-7728.56,-189.939
0,0,0,0,0,0
-9.35376e+10,-1.16173e+11,7.22043e+06,23097.2,-18742.8,4.80099
-5.11343e+11,-6.22145e+11,1.40198e+10,9929.56,-7720.66,-190.117
0,0,0,0,0,0
-9.23781e+10,-1.17105e+11,7.4602e+06,23283,-18509.6,4.78945
-5.10846e+11,-6.22531e+11,1.40103e+10,9936.05,-7712.76,-190.295
0,0,0,0,0,0
-9.12093e+10,-1.18024e+11,7.69938e+06,23466.5,-18274.7,4.77743
-5.10349e+11,-6.22917e+11,1.40008e+10,9942.54,-7704.85,-190.473
0,0,0,0,0,0
-9.00314e+10,-1.18932e+11,7.93794e+06,23647.6,-18037.9,4.76493
-5.09852e+11,-6.23302e+11,1.39913e+10,9949.02,-7696.94,-190.651
0,0,0,0,0,0
-8.88445e+10,-1.19828e+11,8.17587e+06,23826.3,-17799.4,4.75196
-5.09354e+11,-6.23686e+11,1.39817e+10,9955.49,-7689.02,-190.828
0,0,0,0,0,0
-8.76488e+10,-1.20712e+11,8.41314e+06,24002.6,-17559,4.7385
-5.08856e+11,-6.24071e+11,1.39722e+10,9961.96,-7681.09,-191.006
0,0,0,0,0,0
-8.64443e+10,-1.21584e+11,8.64972e+06,24176.5,-17317,4.72458
-5.08358e+11,-6.24454e+11,1.39626e+10,9968.42,-7673.16,-191.183
0,0,0,0,0,0
-8.52311e+10,-1.22444e+11,8.8856e+06,24348,-17073.3,4.71017
-5.0786e+11,-6.24838e+11,1.39531e+10,9974.87,-7665.22,-191.361
0,0,0,0,0,0
-8.40095e+10,-1.23291e+11,9.12074e+06,24517,-16827.9,4.6953
-5.07361e+11,-6.25221e+11,1.39435e+10,9981.32,-7657.28,-191.538
0,0,0,0,0,0
-8.27794e+10,-1.24127e+11,9.35513e+06,24683.5,-16580.8,4.67995
-5.06861e+11,-6.25604e+11,1.39339e+10,9987.77,-7649.34,-191.715
0,0,0,0,0,0
-8.15411e+10,-1.24949e+11,9.58873e+06,24847.6,-16332.1,4.66414
-5.06362e+11,-6.25986e+11,1.39243e+10,9994.2,-7641.38,-191.892
0,0,0,0,0,0
-8.02947e+10,-1.2576e+11,9.82154e+06,25009.1,-16081.8,4.64786
-5.05862e+11,-6.26368e+11,1.39147e+10,10000.6,-7633.43,-192.069
0,0,0,0,0,0
-7.90402e+10,-1.26558e+11,1.00535e+07,25168.2,-15829.9,4.63111
-5.05362e+11,-6.26749e+11,1.39051e+10,10007.1,-7625.46,-192.246
0,0,0,0,0,0
-7.77779e+10,-1.27343e+11,1.02847e+07,25324.7,-15576.4,4.61389
-5.04861e+11,-6.2713e+11,1.38955e+10,10013.5,-7617.5,-192.422
0,0,0,0,0,0
-7.65078e+10,-1.28115e+11,1.05149e+07,25478.7,-15321.4,4.59621
-5.0436e+11,-6.27511e+11,1.38859e+10,10019.9,-7609.52,-192.599
0,0,0,0,0,0
-7.523e+10,-1.28875e+11,1.07443e+07,25630.1,-15064.9,4.57807
-5.03859e+11,-6.27891e+11,1.38762e+10,10026.3,-7601.54,-192.775
0,0,0,0,0,0
-7.39447e+10,-1.29622e+11,1.09727e+07,25778.9,-14807,4.55947
-5.03358e+11,-6.28271e+11,1.38666e+10,10032.7,-7593.56,-192.952
0,0,0,0,0,0
-7.26521e+10,-1.30356e+11,1.12002e+07,25925.2,-14547.5,4.54041
-5.02856e+11,-6.28651e+11,1.38569e+10,10039.1,-7585.57,-193.128
0,0,0,0,0,0
-7.13522e+10,-1.31076e+11,1.14268e+07,26068.8,-14286.7,4.52089
-5.02354e+11,-6.2903e+11,1.38473e+10,10045.5,-7577.57,-193.304
0,0,0,0,0,0
-7.00452e+10,-1.31784e+11,1.16523e+07,26209.9,-14024.4,4.50092
-5.01851e+11,-6.29408e+11,1.38376e+10,10051.9,-7569.57,-193.48
0,0,0,0,0,0
-6.87312e+10,-1.32479e+11,1.18768e+07,26348.3,-13760.8,4.48049
-5.01349e+11,-6.29787e+11,1.38279e+10,10058.3,-7561.57,-193.656
0,0,0,0,0,0
-6.74104e+10,-1.3316e+11,1.21004e+07,26484,-13495.8,4.45961
-5.00846e+11,-6.30165e+11,1.38182e+10,10064.6,-7553.56,-193.832
0,0,0,0,0,0
-6.60828e+10,-1.33828e+11,1.23228e+07,26617.2,-13229.5,4.43828
-5.00342e+11,-6.30542e+11,1.38085e+10,10071,-7545.54,-194.007
0,0,0,0,0,0
-6.47487e+10,-1.34483e+11,1.25442e+07,26747.6,-12961.8,4.41651
-4.99839e+11,-6.30919e+11,1.37988e+10,10077.4,-7537.52,-194.183
0,0,0,0,0,0
-6.34081e+10,-1.35125e+11,1.27645e+07,26875.4,-12692.9,4.39429
-4.99335e+11,-6.31296e+11,1.37891e+10,10083.7,-7529.49,-194.358
0,0,0,0,0,0
-6.20612e+10,-1.35753e+11,1.29836e+07,27000.5,-12422.8,4.37162
-4.9883e+11,-6.31672e+11,1.37794e+10,10090.1,-7521.46,-194.534
0,0,0,0,0,0
-6.0708e+10,-1.36367e+11,1.32016e+07,27122.8,-12151.4,4.34851
-4.98326e+11,-6.32048e+11,1.37697e+10,10096.4,-7513.42,-194.709
0,0,0,0,0,0
-5.93489e+10,-1.36968e+11,1.34185e+07,27242.5,-11878.9,4.32497
-4.97821e+11,-6.32423e+11,1.37599e+10,10102.7,-7505.38,-194.884
0,0,0,0,0,0
-5.79838e+10,-1.37555e+11,1.36341e+07,27359.5,-11605.2,4.30098
-4.97315e+11,-6.32798e+11,1.37502e+10,10109.1,-7497.33,-195.059
0,0,0,0,0,0
-5.66129e+10,-1.38128e+11,1.38486e+07,27473.7,-11330.3,4.27657
-4.9681e+11,-6.33173e+11,1.37404e+10,10115.4,-7489.28,-195.234
0,0,0,0,0,0
-5.52364e+10,-1.38688e+11,1.40618e+07,27585.1,-11054.3,4.25172
-4.96304e+11,-6.33547e+11,1.37307e+10,10121.7,-7481.22,-195.409
0,0,0,0,0,0
-5.38544e+10,-1.39234e+11,1.42737e+07,27693.8,-10777.3,4.22643
-4.95797e+11,-6.33921e+11,1.37209e+10,10128,-7473.15,-195.583
0,0,0,0,0,0
-5.2467e+10,-1.39766e+11,1.44844e+07,27799.7,-10499.2,4.20072
-4.95291e+11,-6.34295e+11,1.37111e+10,10134.3,-7465.08,-195.758
0,0,0,0,0,0
-5.10744e+10,-1.40284e+11,1.46938e+07,27902.9,-10220,4.17459
-4.94784e+11,-6.34668e+11,1.37013e+10,10140.6,-7457.01,-195.932
0,0,0,0,0,0
-4.96767e+10,-1.40788e+11,1.49019e+07,28003.2,-9939.88,4.14803
-4.94277e+11,-6.3504e+11,1.36915e+10,10146.9,-7448.93,-196.107
0,0,0,0,0,0
-4.82741e+10,-1.41278e+11,1.51086e+07,28100.8,-9658.76,4.12105
-4.93769e+11,-6.35413e+11,1.36817e+10,10153.2,-7440.84,-196.281
0,0,0,0,0,0
-4.68667e+10,-1.41753e+11,1.5314e+07,28195.6,-9376.69,4.09365
-4.93262e+11,-6.35784e+11,1.36719e+10,10159.5,-7432.75,-196.455
0,0,0,0,0,0
-4.54546e+10,-1.42215e+11,1.5518e+07,28287.5,-9093.69,4.06584
-4.92753e+11,-6.36156e+11,1.36621e+10,10165.8,-7424.66,-196.629
0,0,0,0,0,0
-4.40379e+10,-1.42663e+11,1.57206e+07,28376.6,-8809.81,4.03761
-4.92245e+11,-6.36527e+11,1.36522e+10,10172,-7416.56,-196.803
0,0,0,0,0,0
-4.26169e+10,-1.43096e+11,1.59217e+07,28462.9,-8525.06,4.00898
-4.91736e+11,-6.36898e+11,1.36424e+10,10178.3,-7408.45,-196.976
0,0,0,0,0,0
-4.11916e+10,-1.43515e+11,1.61215e+07,28546.4,-8239.48,3.97993
-4.91227e+11,-6.37268e+11,1.36325e+10,10184.6,-7400.34,-197.15
0,0,0,0,0,0
-3.97623e+10,-1.4392e+11,1.63197e+07,28627,-7953.08,3.95048
-4.90718e+11,-6.37638e+11,1.36227e+10,10190.8,-7392.22,-197.324
0,0,0,0,0,0
-3.83289e+10,-1.44311e+11,1.65165e+07,28704.7,-7665.91,3.92063
-4.90208e+11,-6.38007e+11,1.36128e+10,10197.1,-7384.1,-197.497
0,0,0,0,0,0
-3.68918e+10,-1.44687e+11,1.67118e+07,28779.6,-7377.98,3.89038
-4.89698e+11,-6.38376e+11,1.36029e+10,10203.3,-7375.97,-197.67
0,0,0,0,0,0
-3.5451e+10,-1.45048e+11,1.69056e+07,28851.6,-7089.33,3.85973
-4.89188e+11,-6.38745e+11,1.3593e+10,10209.5,-7367.84,-197.843
0,0,0,0,0,0
-3.40066e+10,-1.45396e+11,1.70978e+07,28920.7,-6799.98,3.82869
-4.88677e+11,-6.39113e+11,1.35831e+10,10215.8,-7359.7,-198.017
0,0,0,0,0,0
-3.25589e+10,-1.45728e+11,1.72884e+07,28986.9,-6509.96,3.79726
-4.88166e+11,-6.39481e+11,1.35732e+10,10222,-7351.56,-198.189
0,0,0,0,0,0
-3.11079e+10,-1.46047e+11,1.74775e+07,29050.3,-6219.31,3.76544
-4.87655e+11,-6.39848e+11,1.35633e+10,10228.2,-7343.41,-198.362
0,0,0,0,0,0
-2.96539e+10,-1.4635e+11,1.7665e+07,29110.7,-5928.04,3.73323
-4.87143e+11,-6.40215e+11,1.35534e+10,10234.4,-7335.26,-198.535
0,0,0,0,0,0
-2.81969e+10,-1.46639e+11,1.78508e+07,29168.3,-5636.19,3.70064
-4.86631e+11,-6.40581e+11,1.35435e+10,10240.6,-7327.1,-198.708
0,0,0,0,0,0
-2.6737e+10,-1.46914e+11,1.8035e+07,29222.9,-5343.79,3.66768
-4.86119e+11,-6.40948e+11,1.35335e+10,10246.8,-7318.93,-198.88
0,0,0,0,0,0
-2.52746e+10,-1.47174e+11,1.82176e+07,29274.7,-5050.86,3.63434
-4.85607e+11,-6.41313e+11,1.35236e+10,10253,-7310.76,-199.053
0,0,0,0,0,0
-2.38096e+10,-1.47419e+11,1.83985e+07,29323.5,-4757.43,3.60062
-4.85094e+11,-6.41679e+11,1.35136e+10,10259.2,-7302.59,-199.225
0,0,0,0,0,0
-2.23422e+10,-1.4765e+11,1.85776e+07,29369.4,-4463.54,3.56654
-4.84581e+11,-6.42044e+11,1.35036e+10,10265.4,-7294.41,-199.397
0,0,0,0,0,0
-2.08726e+10,-1.47865e+11,1.87551e+07,29412.3,-4169.21,3.53209
-4.84067e+11,-6.42408e+11,1.34937e+10,10271.5,-7286.22,-199.569
0,0,0,0,0,0
-1.9401e+10,-1.48067e+11,1.89309e+07,29452.4,-3874.46,3.49728
-4.83554e+11,-6.42772e+11,1.34837e+10,10277.7,-7278.03,-199.741
0,0,0,0,0,0
-1.79274e+10,-1.48253e+11,1.91048e+07,29489.5,-3579.34,3.46211
-4.8304e+11,-6.43136e+11,1.34737e+10,10283.9,-7269.84,-199.913
0,0,0,0,0,0
-1.6452e+10,-1.48424e+11,1.92771e+07,29523.6,-3283.86,3.42658
-4.82525e+11,-6.43499e+11,1.34637e+10,10290,-7261.64,-200.084
0,0,0,0,0,0
-1.4975e+10,-1.48581e+11,1.94475e+07,29554.8,-2988.06,3.39071
-4.82011e+11,-6.43862e+11,1.34537e+10,10296.2,-7253.43,-200.256
0,0,0,0,0,0
-1.34966e+10,-1.48723e+11,1.96161e+07,29583.1,-2691.96,3.35448
-4.81496e+11,-6.44225e+11,1.34437e+10,10302.3,-7245.22,-200.427
0,0,0,0,0,0
-1.20167e+10,-1.4885e+11,1.97829e+07,29608.4,-2395.59,3.3179
-4.8098e+11,-6.44587e+11,1.34336e+10,10308.4,-7237.01,-200.599
0,0,0,0,0,0
-1.05357e+10,-1.48963e+11,1.99479e+07,29630.8,-2098.99,3.28099
-4.80465e+11,-6.44948e+11,1.34236e+10,10314.6,-7228.78,-200.77
0,0,0,0,0,0
-9.05365e+09,-1.4906e+11,2.0111e+07,29650.2,-1802.18,3.24373
-4.79949e+11,-6.4531e+11,1.34136e+10,10320.7,-7220.56,-200.941
0,0,0,0,0,0
-7.57069e+09,-1.49143e+11,2.02723e+07,29666.7,-1505.19,3.20614
-4.79433e+11,-6.4567e+11,1.34035e+10,10326.8,-7212.33,-201.112
0,0,0,0,0,0
-6.08698e+09,-1.49211e+11,2.04317e+07,29680.2,-1208.05,3.16822
-4.78916e+11,-6.46031e+11,1.33935e+10,10332.9,-7204.09,-201.283
0,0,0,0,0,0
-4.60267e+09,-1.49264e+11,2.05891e+07,29690.8,-910.792,3.12997
-4.78399e+11,-6.46391e+11,1.33834e+10,10339,-7195.85,-201.454
0,0,0,0,0,0
-3.11791e+09,-1.49302e+11,2.07447e+07,29698.4,-613.438,3.0914
-4.77882e+11,-6.4675e+11,1.33733e+10,10345.1,-7187.6,-201.624
0,0,0,0,0,0
-1.63283e+09,-1.49325e+11,2.08983e+07,29703,-316.02,3.0525
-4.77365e+11,-6.4711e+11,1.33632e+10,10351.2,-7179.35,-201.795
0,0,0,0,0,0
-1.47605e+08,-1.49334e+11,2.10499e+07,29704.7,-18.5685,3.01329
-4.76847e+11,-6.47468e+11,1.33531e+10,10357.3,-7171.09,-201.965
0,0,0,0,0,0
1.33763e+09,-1.49327e+11,2.11996e+07,29703.4,278.889,2.97377
-4.76329e+11,-6.47827e+11,1.3343e+10,10363.4,-7162.83,-202.136
0,0,0,0,0,0
2.82274e+09,-1.49306e+11,2.13473e+07,29699.2,576.322,2.93394
-4.75811e+11,-6.48185e+11,1.33329e+10,10369.5,-7154.56,-202.306
0,0,0,0,0,0
4.30755e+09,-1.49269e+11,2.1493e+07,29692,873.703,2.8938
-4.75292e+11,-6.48542e+11,1.33228e+10,10375.5,-7146.29,-202.476
0,0,0,0,0,0
5.79193e+09,-1.49218e+11,2.16367e+07,29681.8,1171,2.85336
-4.74773e+11,-6.48899e+11,1.33127e+10,10381.6,-7138.01,-202.646
0,0,0,0,0,0
7.27573e+09,-1.49152e+11,2.17783e+07,29668.7,1468.19,2.81262
-4.74254e+11,-6.49256e+11,1.33025e+10,10387.6,-7129.73,-202.816
0,0,0,0,0,0
8.7588e+09,-1.49071e+11,2.19179e+07,29652.6,1765.24,2.77159
-4.73735e+11,-6.49612e+11,1.32924e+10,10393.7,-7121.44,-202.985
0,0,0,0,0,0
1.0241e+10,-1.48976e+11,2.20555e+07,29633.6,2062.12,2.73027
-4.73215e+11,-6.49968e+11,1.32822e+10,10399.7,-7113.15,-203.155
0,0,0,0,0,0
1.17222e+10,-1.48865e+11,2.2191e+07,29611.6,2358.8,2.68866
-4.72695e+11,-6.50323e+11,1.32721e+10,10405.8,-7104.85,-203.324
0,0,0,0,0,0
1.32022e+10,-1.4874e+11,2.23243e+07,29586.7,2655.26,2.64677
-4.72174e+11,-6.50679e+11,1.32619e+10,10411.8,-7096.54,-203.494
0,0,0,0,0,0
